sigla,faixa_etaria,qtd_clientes,pct_clientes,valor_total
BS,40-54 (Gen X),485,34.34844192634561,374301.14
BS,25-39 (Millennials),690,48.86685552407932,449207.33999999997
BS,16-24 (Gen Z),167,11.827195467422097,119827.40000000001
BS,55-69 (Boomers),49,3.4702549575070822,50862.979999999996
BS,70+ (Silent),7,0.49575070821529743,4024.15
BS,Nao Informado,14,0.9915014164305949,10988.259999999997
CS,40-54 (Gen X),459,39.87836663770634,484521.65
CS,25-39 (Millennials),532,46.22067767158992,587745.5
CS,55-69 (Boomers),65,5.647263249348393,128406.7
CS,16-24 (Gen Z),82,7.124239791485665,76561.47
CS,70+ (Silent),10,0.8688097306689836,27846.129999999997
CS,Nao Informado,3,0.26064291920069504,407.26
NK,25-39 (Millennials),546,42.65625,341491.15
NK,40-54 (Gen X),505,39.453125,546943.22
NK,16-24 (Gen Z),105,8.203125,53709.72
NK,55-69 (Boomers),101,7.890625,94098.45
NK,70+ (Silent),15,1.171875,10577.28
NK,Nao Informado,8,0.625,1955.2199999999998
GS,40-54 (Gen X),308,27.77276825969342,219628.16999999998
GS,25-39 (Millennials),599,54.01262398557258,336585.99
GS,16-24 (Gen Z),137,12.353471596032461,75763.11
GS,55-69 (Boomers),50,4.508566275924256,34759.55
GS,70+ (Silent),4,0.36068530207394045,1699.8200000000002
GS,Nao Informado,11,0.9918845807033363,1843.41
NR,16-24 (Gen Z),87,10.847880299251871,48730.12
NR,40-54 (Gen X),293,36.53366583541147,270258.32999999996
NR,25-39 (Millennials),369,46.00997506234414,270077.2
NR,55-69 (Boomers),44,5.486284289276807,62548.259999999995
NR,70+ (Silent),3,0.3740648379052369,1480.57
NR,Nao Informado,6,0.7481296758104738,4674.1900000000005
NS,55-69 (Boomers),31,3.730445246690734,26666.35
NS,25-39 (Millennials),439,52.82791817087846,220472.58999999997
NS,40-54 (Gen X),242,29.121540312876053,178022.95
NS,16-24 (Gen Z),107,12.876052948255115,64675.03
NS,70+ (Silent),5,0.601684717208183,1608.0500000000002
NS,Nao Informado,7,0.842358604091456,8677.23
