sigla,faixa_etaria,qtd_clientes,pct_clientes,valor_total
CS,Gen Z (1997-2012),66,16.458852867830423,29717.63
CS,Gen X (1965-1980),87,21.695760598503743,63049.729999999996
CS,Millennials (1981-1996),235,58.60349127182045,158548.39
CS,Boomers (1946-1964),12,2.9925187032418954,8177.79
CS,Nao Informado,1,0.24937655860349126,1243.05
BS,Gen X (1965-1980),90,28.753993610223645,92916.88
BS,Gen Z (1997-2012),42,13.418530351437699,25689.41
BS,Millennials (1981-1996),169,53.99361022364217,198531.72999999998
BS,Boomers (1946-1964),11,3.5143769968051117,12166.249999999998
BS,Nao Informado,1,0.3194888178913738,377.86
NK,Millennials (1981-1996),184,51.39664804469274,119773.24
NK,Gen Z (1997-2012),46,12.849162011173185,20822.809999999998
NK,Gen X (1965-1980),105,29.329608938547487,101598.66
NK,Boomers (1946-1964),23,6.424581005586592,18622.240000000005
NR,Gen Z (1997-2012),25,15.625,11771.09
NR,Millennials (1981-1996),93,58.12500000000001,52763.33
NR,Gen X (1965-1980),36,22.5,23386.379999999997
NR,Boomers (1946-1964),4,2.5,2051.2700000000004
NR,Nao Informado,2,1.25,182.6
GS,Millennials (1981-1996),156,59.541984732824424,123859.36
GS,Gen Z (1997-2012),50,19.083969465648856,24424.03
GS,Gen X (1965-1980),53,20.229007633587788,33916.020000000004
GS,Boomers (1946-1964),3,1.1450381679389312,6916.220000000001
NS,Gen X (1965-1980),31,20.0,30921.960000000003
NS,Millennials (1981-1996),83,53.5483870967742,44972.55
NS,Gen Z (1997-2012),40,25.806451612903224,11489.079999999998
NS,Boomers (1946-1964),1,0.6451612903225806,134.98
