perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Pontual;Balneário Shopping;Feminino;1;Zara;18805,7;22,6;73;59
Pontual;Balneário Shopping;Feminino;2;Renner;16702,59;20,08;96;80
Pontual;Balneário Shopping;Feminino;3;Riachuelo;9841,119999999999;11,83;46;42
Pontual;Balneário Shopping;Feminino;4;Centauro;8044,3;9,67;33;32
Pontual;Balneário Shopping;Feminino;5;C&A;7338,2;8,82;37;36
Pontual;Balneário Shopping;Feminino;6;Sephora;5249,0;6,31;17;17
Pontual;Balneário Shopping;Feminino;7;Live!;4487,67;5,39;13;13
Pontual;Balneário Shopping;Feminino;8;Studio Z;4435,52;5,33;33;29
Pontual;Balneário Shopping;Feminino;9;Beagle;4219,780000000001;5,07;14;14
Pontual;Balneário Shopping;Feminino;10;O Boticário;4072,15;4,89;30;29
Pontual;Balneário Shopping;Masculino;1;Renner;11875,7;20,74;53;44
Pontual;Balneário Shopping;Masculino;2;Zara;10864,5;18,97;30;28
Pontual;Balneário Shopping;Masculino;3;Beagle;6914,5;12,08;18;16
Pontual;Balneário Shopping;Masculino;4;Centauro;6855,4800000000005;11,97;26;26
Pontual;Balneário Shopping;Masculino;5;Artwalk;3949,95;6,9;5;5
Pontual;Balneário Shopping;Masculino;6;Via Brasil Balneario Camboriu;3645,62;6,37;13;11
Pontual;Balneário Shopping;Masculino;7;O Boticário;3588,96;6,27;17;17
Pontual;Balneário Shopping;Masculino;8;World Tennis;3214,92;5,61;7;6
Pontual;Balneário Shopping;Masculino;9;Paris Cosméticos;3210,13;5,61;10;10
Pontual;Balneário Shopping;Masculino;10;Track&Field;3138,3;5,48;10;9
Pontual;Continente Shopping;Feminino;1;Renner;21554,02;20,65;114;97
Pontual;Continente Shopping;Feminino;2;C&A;15724,06;15,06;80;70
Pontual;Continente Shopping;Feminino;3;Nike Unite;11269,92;10,8;33;30
Pontual;Continente Shopping;Feminino;4;Riachuelo;10205,52;9,78;65;58
Pontual;Continente Shopping;Feminino;5;Decathlon;9404,05;9,01;63;49
Pontual;Continente Shopping;Feminino;6;Kalunga;8773,7;8,41;68;58
Pontual;Continente Shopping;Feminino;7;Centauro;8622,67;8,26;34;32
Pontual;Continente Shopping;Feminino;8;Livrarias Catarinense;7159,11;6,86;72;64
Pontual;Continente Shopping;Feminino;9;Studio Z;6994,04;6,7;52;47
Pontual;Continente Shopping;Feminino;10;Pernambucanas;4674,96;4,48;31;28
Pontual;Continente Shopping;Masculino;1;Decathlon;11229,22;15,64;50;46
Pontual;Continente Shopping;Masculino;2;Nike Unite;11092,49;15,45;34;33
Pontual;Continente Shopping;Masculino;3;Centauro;10372,880000000001;14,45;31;30
Pontual;Continente Shopping;Masculino;4;Renner;8401,31;11,7;38;35
Pontual;Continente Shopping;Masculino;5;DEMOCRATA;7617,2;10,61;19;18
Pontual;Continente Shopping;Masculino;6;C&A;6369,24;8,87;25;24
Pontual;Continente Shopping;Masculino;7;Riachuelo;5504,05;7,67;33;30
Pontual;Continente Shopping;Masculino;8;Magazine Luiza;3958,29;5,51;6;6
Pontual;Continente Shopping;Masculino;9;Livrarias Catarinense;3697,5;5,15;29;28
Pontual;Continente Shopping;Masculino;10;Polo Wear;3537,62;4,93;18;17
Pontual;Garten Shopping;Feminino;1;Renner;12429,89;19,42;67;57
Pontual;Garten Shopping;Feminino;2;Riachuelo;10063,68;15,72;57;52
Pontual;Garten Shopping;Feminino;3;C&A;7556,95;11,8;40;38
Pontual;Garten Shopping;Feminino;4;Hering;6627,49;10,35;27;27
Pontual;Garten Shopping;Feminino;5;Havan;6015,44;9,4;41;37
Pontual;Garten Shopping;Feminino;6;Centauro;5672,76;8,86;22;21
Pontual;Garten Shopping;Feminino;7;Granado Phamácias;4117,55;6,43;26;24
Pontual;Garten Shopping;Feminino;8;Kalunga;4048,88;6,32;30;29
Pontual;Garten Shopping;Feminino;9;Pittol;3904,57;6,1;24;22
Pontual;Garten Shopping;Feminino;10;Chilli Beans;3580,67;5,59;11;11
Pontual;Garten Shopping;Masculino;1;Centauro;6007,15;14,96;25;23
Pontual;Garten Shopping;Masculino;2;Renner;4842,06;12,06;28;24
Pontual;Garten Shopping;Masculino;3;Riachuelo;4488,98;11,18;17;16
Pontual;Garten Shopping;Masculino;4;Hering;4322,64;10,76;18;17
Pontual;Garten Shopping;Masculino;5;Havan;4055,11;10,1;21;18
Pontual;Garten Shopping;Masculino;6;Kalunga;3741,6;9,32;23;17
Pontual;Garten Shopping;Masculino;7;Superlegal;3272,7400000000002;8,15;19;13
Pontual;Garten Shopping;Masculino;8;Chilli Beans;3260,16;8,12;7;7
Pontual;Garten Shopping;Masculino;9;C&A;3123,64;7,78;16;14
Pontual;Garten Shopping;Masculino;10;Feng Cheng;3041,75;7,57;33;14
Pontual;Nações Shopping;Feminino;1;Renner;17383,76;30,64;77;63
Pontual;Nações Shopping;Feminino;2;Riachuelo;9063,2;15,98;47;42
Pontual;Nações Shopping;Feminino;3;C&A;8242,14;14,53;38;34
Pontual;Nações Shopping;Feminino;4;Luz da Lua;3916,8999999999996;6,9;10;10
Pontual;Nações Shopping;Feminino;5;Beagle;3679,77;6,49;14;11
Pontual;Nações Shopping;Feminino;6;Ri Happy;3480,25;6,13;23;19
Pontual;Nações Shopping;Feminino;7;Polo Wear;2866,79;5,05;13;12
Pontual;Nações Shopping;Feminino;8;Livraria Catarinense ;2797,05;4,93;30;23
Pontual;Nações Shopping;Feminino;9;Youcom;2708,0;4,77;8;8
Pontual;Nações Shopping;Feminino;10;Damyller;2591,0;4,57;5;5
Pontual;Nações Shopping;Masculino;1;Renner;8703,65;23,18;37;29
Pontual;Nações Shopping;Masculino;2;Riachuelo;5341,76;14,23;22;20
Pontual;Nações Shopping;Masculino;3;Centauro;4019,73;10,71;11;11
Pontual;Nações Shopping;Masculino;4;Cassol Centerlar;3631,1;9,67;10;10
Pontual;Nações Shopping;Masculino;5;Polo Wear;3399,65;9,05;9;8
Pontual;Nações Shopping;Masculino;6;C&A;3367,56;8,97;14;12
Pontual;Nações Shopping;Masculino;7;Beagle;2459,7799999999997;6,55;10;8
Pontual;Nações Shopping;Masculino;8;Camarão Express;2318,6;6,18;22;9
Pontual;Nações Shopping;Masculino;9;Reserva Nacoes Shopping;2244,65;5,98;5;4
Pontual;Nações Shopping;Masculino;10;Cobasi;2058,42;5,48;15;12
Pontual;Neumarkt Shopping;Feminino;1;Renner;11474,96;15,12;65;54
Pontual;Neumarkt Shopping;Feminino;2;Riachuelo;10636,91;14,02;50;44
Pontual;Neumarkt Shopping;Feminino;3;Havan;10465,89;13,79;66;54
Pontual;Neumarkt Shopping;Feminino;4;Livrarias Catarinense;7535,36;9,93;56;49
Pontual;Neumarkt Shopping;Feminino;5;Centauro;7432,37;9,79;24;22
Pontual;Neumarkt Shopping;Feminino;6;Studio Z;6414,95;8,45;38;32
Pontual;Neumarkt Shopping;Feminino;7;Avatim;6345,4;8,36;36;32
Pontual;Neumarkt Shopping;Feminino;8;Hering Store;6112,05;8,05;21;17
Pontual;Neumarkt Shopping;Feminino;9;Bottero;4989,92;6,57;15;13
Pontual;Neumarkt Shopping;Feminino;10;Kalunga;4486,9;5,91;35;29
Pontual;Neumarkt Shopping;Masculino;1;Centauro;7605,530000000001;15,85;25;23
Pontual;Neumarkt Shopping;Masculino;2;Renner;6430,01;13,4;25;24
Pontual;Neumarkt Shopping;Masculino;3;Idéli.Oui;5618,0;11,7;10;10
Pontual;Neumarkt Shopping;Masculino;4;Riachuelo;5234,42;10,91;21;20
Pontual;Neumarkt Shopping;Masculino;5;Livrarias Catarinense;4831,68;10,07;33;28
Pontual;Neumarkt Shopping;Masculino;6;Paquetá;4743,8;9,88;13;11
Pontual;Neumarkt Shopping;Masculino;7;Havan;4610,33;9,61;28;21
Pontual;Neumarkt Shopping;Masculino;8;Kalunga;3979,26;8,29;25;22
Pontual;Neumarkt Shopping;Masculino;9;Cia do Homem;2838,1;5,91;9;8
Pontual;Neumarkt Shopping;Masculino;10;Madero;2106,18;4,39;8;7
Pontual;Norte Shopping;Feminino;1;Havan;11218,42;22,32;54;47
Pontual;Norte Shopping;Feminino;2;Atacadão;6324,79;12,58;66;33
Pontual;Norte Shopping;Feminino;3;Centauro;5980,75;11,9;16;15
Pontual;Norte Shopping;Feminino;4;Kalunga;5375,03;10,69;34;28
Pontual;Norte Shopping;Feminino;5;Renner;5332,2;10,61;23;20
Pontual;Norte Shopping;Feminino;6;Riachuelo;4177,0;8,31;29;26
Pontual;Norte Shopping;Feminino;7;Chilli Beans;3118,76;6,21;6;5
Pontual;Norte Shopping;Feminino;8;Casas Bahia;3012,0;5,99;4;4
Pontual;Norte Shopping;Feminino;9;Avatim;2992,1;5,95;21;16
Pontual;Norte Shopping;Feminino;10;Pittol;2727,79;5,43;19;17
Pontual;Norte Shopping;Masculino;1;Havan;7062,29;19,67;28;24
Pontual;Norte Shopping;Masculino;2;Casas Bahia;3876,7;10,8;7;7
Pontual;Norte Shopping;Masculino;3;Idéli.oui;3796,49;10,58;6;6
Pontual;Norte Shopping;Masculino;4;Centauro;3569,77;9,94;12;9
Pontual;Norte Shopping;Masculino;5;Atacadão;3499,6;9,75;21;19
Pontual;Norte Shopping;Masculino;6;Kalunga;3351,4;9,34;20;17
Pontual;Norte Shopping;Masculino;7;Riachuelo;3293,94;9,18;15;13
Pontual;Norte Shopping;Masculino;8;Pittol;3104,87;8,65;12;12
Pontual;Norte Shopping;Masculino;9;Game Mania;2349,2999999999997;6,54;6;6
