sigla,faixa_etaria,qtd_clientes,pct_clientes,valor_total
BS,25-39 (Millennials),1106,37.83783783783784,1084405.8900000001
BS,40-54 (Gen X),1232,42.148477591515565,1424429.25
BS,55-69 (Boomers),389,13.308244953814574,425156.29999999993
BS,16-24 (Gen Z),133,4.550119739993157,115077.43
BS,70+ (Silent),60,2.0526855969893942,59879.86000000001
BS,Nao Informado,3,0.10263427984946973,4873.33
CS,40-54 (Gen X),1099,43.75,1579149.58
CS,25-39 (Millennials),912,36.30573248407643,1094141.0099999998
CS,55-69 (Boomers),343,13.654458598726116,505769.78
CS,16-24 (Gen Z),86,3.4235668789808917,76905.73000000001
CS,70+ (Silent),72,2.8662420382165608,176231.11000000002
NK,40-54 (Gen X),1155,45.83333333333333,1281084.78
NK,16-24 (Gen Z),79,3.134920634920635,63783.15000000001
NK,25-39 (Millennials),817,32.420634920634924,753727.6799999999
NK,55-69 (Boomers),398,15.793650793650793,439710.87
NK,70+ (Silent),71,2.8174603174603177,65387.46000000001
GS,16-24 (Gen Z),88,6.712433257055683,57294.95000000001
GS,40-54 (Gen X),541,41.26620900076278,440141.9099999999
GS,25-39 (Millennials),523,39.89321128909229,370247.23
GS,55-69 (Boomers),145,11.060259344012206,125803.63
GS,70+ (Silent),13,0.9916094584286803,15962.759999999998
GS,Nao Informado,1,0.07627765064836003,404.98
NR,Nao Informado,2,0.06114338122898196,6760.22
NR,16-24 (Gen Z),138,4.218893304799756,117617.92000000001
NR,40-54 (Gen X),1414,43.228370528890245,1438930.25
NR,25-39 (Millennials),1272,38.88719046163253,1097905.77
NR,70+ (Silent),60,1.834301436869459,51703.61
NR,55-69 (Boomers),385,11.770100886579028,422302.92000000004
NS,55-69 (Boomers),163,10.468850353243417,156211.26
NS,40-54 (Gen X),654,42.00385356454721,599864.45
NS,25-39 (Millennials),635,40.783558124598585,472941.16000000003
NS,70+ (Silent),18,1.1560693641618496,12558.8
NS,16-24 (Gen Z),87,5.5876685934489405,47433.520000000004
