perfil;shopping;genero;ranking;loja;valor;pct_valor;cupons;clientes
Pontual;Balneário Shopping;Feminino;1;Renner;51798,42;17,43;220;197
Pontual;Balneário Shopping;Feminino;2;Zara;48607,15;16,35;141;131
Pontual;Balneário Shopping;Feminino;3;Centauro;45766,66;15,4;119;113
Pontual;Balneário Shopping;Feminino;4;C&A;36919,52;12,42;144;137
Pontual;Balneário Shopping;Feminino;5;Sephora;23760,4;7,99;65;60
Pontual;Balneário Shopping;Feminino;6;Riachuelo;21615,03;7,27;98;91
Pontual;Balneário Shopping;Feminino;7;Studio Z;18991,42;6,39;108;101
Pontual;Balneário Shopping;Feminino;8;Alô Bebê;18078,08;6,08;64;60
Pontual;Balneário Shopping;Feminino;9;Valenttina;16922,2;5,69;63;55
Pontual;Balneário Shopping;Feminino;10;Paris Cosméticos;14742,18;4,96;73;66
Pontual;Balneário Shopping;Masculino;1;Centauro;44888,74;22,84;115;114
Pontual;Balneário Shopping;Masculino;2;Renner;27621,88;14,05;105;95
Pontual;Balneário Shopping;Masculino;3;Zara;26770,5;13,62;71;66
Pontual;Balneário Shopping;Masculino;4;Democrata;20101,34;10,23;47;45
Pontual;Balneário Shopping;Masculino;5;C&A;19773,03;10,06;80;76
Pontual;Balneário Shopping;Masculino;6;Riachuelo;13005,37;6,62;48;46
Pontual;Balneário Shopping;Masculino;7;Outback Steakhouse;12644,48;6,43;42;41
Pontual;Balneário Shopping;Masculino;8;Vans;11221,65;5,71;20;20
Pontual;Balneário Shopping;Masculino;9;Beagle;10411,31;5,3;27;27
Pontual;Balneário Shopping;Masculino;10;Adidas;10108,89;5,14;16;16
Pontual;Continente Shopping;Feminino;1;Nike Unite;52593,840000000004;18,32;151;135
Pontual;Continente Shopping;Feminino;2;Renner;44763,29;15,59;180;166
Pontual;Continente Shopping;Feminino;3;C&A;41323,24;14,39;172;162
Pontual;Continente Shopping;Feminino;4;Riachuelo;31955,93;11,13;152;138
Pontual;Continente Shopping;Feminino;5;Centauro;26780,14;9,33;92;88
Pontual;Continente Shopping;Feminino;6;Pop Me;22540,82;7,85;81;79
Pontual;Continente Shopping;Feminino;7;O Boticário;22113,94;7,7;96;88
Pontual;Continente Shopping;Feminino;8;Farm;15407,84;5,37;28;28
