sigla,faixa_etaria,qtd_clientes,pct_clientes,valor_total
BS,40-54 (Gen X),432,32.901751713632905,327274.42
BS,25-39 (Millennials),646,49.2003046458492,504966.89
BS,55-69 (Boomers),53,4.036557501904037,46561.97
BS,16-24 (Gen Z),164,12.49047981721249,130079.81
BS,70+ (Silent),5,0.38080731150038083,3407.4299999999994
BS,Nao Informado,13,0.9900990099009901,3789.01
CS,40-54 (Gen X),410,39.159503342884435,477547.67000000004
CS,25-39 (Millennials),511,48.80611270296084,505400.32
CS,55-69 (Boomers),49,4.680038204393505,114422.29999999999
CS,16-24 (Gen Z),60,5.730659025787966,97653.12
CS,Nao Informado,5,0.4775549188156638,2170.3999999999996
CS,70+ (Silent),12,1.146131805157593,12037.550000000001
NK,25-39 (Millennials),700,45.21963824289406,486530.30000000005
NK,40-54 (Gen X),607,39.21188630490956,579592.26
NK,16-24 (Gen Z),133,8.591731266149871,82850.95999999999
NK,55-69 (Boomers),89,5.749354005167959,94863.3
NK,70+ (Silent),13,0.8397932816537468,25666.86
NK,Nao Informado,6,0.3875968992248062,2480.02
GS,40-54 (Gen X),324,29.61608775137112,226629.43
GS,25-39 (Millennials),580,53.016453382084094,392708.43999999994
GS,55-69 (Boomers),39,3.5648994515539303,21677.010000000002
GS,16-24 (Gen Z),147,13.43692870201097,84570.46
GS,Nao Informado,4,0.3656307129798903,1674.6200000000001
NR,40-54 (Gen X),279,35.094339622641506,264092.87
NR,16-24 (Gen Z),86,10.817610062893083,56848.990000000005
NR,25-39 (Millennials),388,48.80503144654088,273566.60000000003
NR,55-69 (Boomers),37,4.654088050314465,54654.11
NR,70+ (Silent),1,0.12578616352201258,768.9
NR,Nao Informado,4,0.5031446540880503,2182.65
NS,55-69 (Boomers),32,3.955500618046971,47992.65
NS,25-39 (Millennials),430,53.15203955500618,254892.33000000002
NS,40-54 (Gen X),252,31.1495673671199,230706.99
NS,Nao Informado,5,0.6180469715698393,10583.43
NS,16-24 (Gen Z),89,11.00123609394314,64019.649999999994
NS,70+ (Silent),1,0.12360939431396785,36.21
