sigla,faixa_etaria,qtd_clientes,pct_clientes,valor_total
CS,Gen Z (1997-2012),539,12.164296998420221,601097.6
CS,Gen X (1965-1980),1311,29.58700067704807,1831166.98
CS,Millennials (1981-1996),2225,50.21439855563078,2645541.35
CS,Boomers (1946-1964),341,7.695779733694426,394487.13
CS,Nao Informado,1,0.022568269013766643,5192.44
CS,Silent (antes 1946),14,0.315955766192733,21820.920000000002
BS,Gen Z (1997-2012),370,9.92489270386266,487629.61000000004
BS,Gen X (1965-1980),1147,30.767167381974247,1945269.2999999998
BS,Millennials (1981-1996),1856,49.78540772532189,2710250.88
BS,Boomers (1946-1964),345,9.254291845493562,672058.3300000001
BS,Silent (antes 1946),10,0.26824034334763946,13266.45
NK,Gen Z (1997-2012),317,8.887019904681805,270217.41000000003
NK,Millennials (1981-1996),1644,46.089150546677885,1893082.49
NK,Boomers (1946-1964),350,9.812167087188113,425934.14
NK,Gen X (1965-1980),1248,34.987384356602185,1681850.1600000001
NK,Nao Informado,1,0.02803476310625175,61.84
NK,Silent (antes 1946),7,0.19624334174376226,6199.74
NR,Gen Z (1997-2012),302,14.965312190287413,227017.88999999998
NR,Millennials (1981-1996),1031,51.090188305252724,841995.1
NR,Gen X (1965-1980),599,29.682854311199208,522724.94999999995
NR,Boomers (1946-1964),84,4.162537165510407,99170.92000000001
NR,Silent (antes 1946),1,0.049554013875123884,249.93
NR,Nao Informado,1,0.049554013875123884,404.98
GS,Gen X (1965-1980),1508,30.800653594771244,1828572.5199999998
GS,Millennials (1981-1996),2443,49.89787581699346,2473417.29
GS,Nao Informado,1,0.02042483660130719,41.8
GS,Gen Z (1997-2012),621,12.683823529411764,533045.0299999999
GS,Boomers (1946-1964),315,6.4338235294117645,360725.6
GS,Silent (antes 1946),8,0.16339869281045752,6363.66
NS,Gen X (1965-1980),545,25.743977326405293,593850.48
NS,Millennials (1981-1996),1152,54.41662730278696,1046786.44
NS,Gen Z (1997-2012),301,14.218233349078885,205398.54
NS,Boomers (1946-1964),118,5.573925366084081,117303.31999999999
NS,Silent (antes 1946),1,0.04723665564478035,779.97
